Match Name,Student,Group,Aggregate Matching Score,Category Scores - Student,Category Scores - Group,Category Score Difference,Match Summary (AI),Student - University,Group - Universities,Student - Degree,Group - Degrees,Student - Learning Habits,Group - Learning Habits,Student - Struggling Concepts,Group - Struggling Concepts,Student - Career Goals,Group - Career Trajectories,Student - Meet-up Distance,Group - Meet-up Distance,Student - Meet-up Mode,Group - Meet-up Mode,Aggregate Adjusted Score,Notes,Last Evaluated,Evaluator,Rank,Join Group
Sana Qureshi ↔ Aisha Abdi ↔ Hiroshi Sato,Sana Qureshi,Aisha Abdi ↔ Hiroshi Sato,100,"{
  ""University"": 70,
  ""Degree"": 100,
  ""Learning Habits"": 70,
  ""Struggling Concepts"": 100,
  ""Career Goals"": 70,
  ""Meet-up Distance"": 70
}","{
  ""University"": 70,
  ""Degree"": 100,
  ""Learning Habits"": 70,
  ""Struggling Concepts"": 100,
  ""Career Goals"": 70,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,Stanford University,"Stanford University, Florida International University",Biology,"Biology, Biology","Lab work, field research","Lab work, field research, Lab work, field research",Ecosystem dynamics,"Ecosystem dynamics, Ecosystem dynamics",Ecologist,"Ecologist, Ecologist",9 miles,"10 miles, 9 miles",In Person,"In Person, In Person",,,,,2,
Sana Qureshi ↔ Aisha Abdi ↔ Svetlana Ivanova,Sana Qureshi,Aisha Abdi ↔ Svetlana Ivanova,100,"{
  ""University"": 70,
  ""Degree"": 100,
  ""Learning Habits"": 70,
  ""Struggling Concepts"": 100,
  ""Career Goals"": 70,
  ""Meet-up Distance"": 70
}","{
  ""University"": 70,
  ""Degree"": 100,
  ""Learning Habits"": 70,
  ""Struggling Concepts"": 100,
  ""Career Goals"": 70,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,Stanford University,"Stanford University, Carnegie Mellon University",Biology,"Biology, Biology","Lab work, field research","Lab work, field research, Lab work, field research",Ecosystem dynamics,"Ecosystem dynamics, Ecosystem dynamics",Ecologist,"Ecologist, Ecologist",9 miles,"10 miles, 9 miles",In Person,"In Person, In Person",,,,,3,
Santiago Lopez ↔ Ethan Johnson ↔ Lucas Meyer,Santiago Lopez,Ethan Johnson ↔ Lucas Meyer,100,"{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,"University of California, Berkeley","University of California, San Diego, University of California, Berkeley",Engineering,"Engineering, Engineering","Hands-on projects, group work","Hands-on projects, group work, Hands-on projects, group work",Thermodynamics,"Thermodynamics, Thermodynamics",Mechanical engineer,"Mechanical engineer, Mechanical engineer",10 miles,"9 miles, 10 miles",In Person,"In Person, In Person",,,,,1,
Santiago Lopez ↔ Lucas Meyer ↔ Wei Zhang,Santiago Lopez,Lucas Meyer ↔ Wei Zhang,100,"{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,"University of California, Berkeley","University of California, Berkeley, Georgia Institute of Technology",Engineering,"Engineering, Engineering","Hands-on projects, group work","Hands-on projects, group work, Hands-on projects, group work",Thermodynamics,"Thermodynamics, Thermodynamics",Mechanical engineer,"Mechanical engineer, Mechanical engineer",10 miles,"10 miles, 10 miles",In Person,"In Person, In Person",,,,,2,
Santiago Lopez ↔ Aya Nakamura ↔ Lucas Meyer,Santiago Lopez,Aya Nakamura ↔ Lucas Meyer,100,"{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,"University of California, Berkeley","University of Michigan – Ann Arbor, University of California, Berkeley",Engineering,"Engineering, Engineering","Hands-on projects, group work","Hands-on projects, group work, Hands-on projects, group work",Thermodynamics,"Thermodynamics, Thermodynamics",Mechanical engineer,"Mechanical engineer, Mechanical engineer",10 miles,"10 miles, 10 miles",In Person,"In Person, In Person",,,,,3,
Sara Ahmed ↔ Maya Cohen ↔ Ravi Kumar,Sara Ahmed,Maya Cohen ↔ Ravi Kumar,100,"{
  ""University"": 70,
  ""Degree"": 100,
  ""Learning Habits"": 70,
  ""Struggling Concepts"": 100,
  ""Career Goals"": 70,
  ""Meet-up Distance"": 70
}","{
  ""University"": 70,
  ""Degree"": 100,
  ""Learning Habits"": 70,
  ""Struggling Concepts"": 100,
  ""Career Goals"": 70,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,Purdue University,"Purdue University, University of California, San Diego",Biology,"Biology, Biology","Lab work, field research","Lab work, field research, Lab work, field research",Ecosystem dynamics,"Ecosystem dynamics, Ecosystem dynamics",Ecologist,"Ecologist, Ecologist",10 miles,"10 miles, 10 miles",In Person,"In Person, In Person",,,,,1,
Sara Ahmed ↔ Aisha Abdi ↔ Sophie Dubois,Sara Ahmed,Aisha Abdi ↔ Sophie Dubois,95,"{
  ""University"": 70,
  ""Degree"": 100,
  ""Learning Habits"": 70,
  ""Struggling Concepts"": 100,
  ""Career Goals"": 70,
  ""Meet-up Distance"": 70
}","{
  ""University"": 70,
  ""Degree"": 100,
  ""Learning Habits"": 70,
  ""Struggling Concepts"": 100,
  ""Career Goals"": 70,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,Purdue University,"Stanford University, Stanford University",Biology,"Biology, Biology","Lab work, field research","Lab work, field research, Lab work, field research",Ecosystem dynamics,"Ecosystem dynamics, Ecosystem dynamics",Ecologist,"Ecologist, Ecologist",10 miles,"10 miles, 10 miles",In Person,"In Person, In Person",,University mismatch (-5),,,2,
Sara Ahmed ↔ Ava Thompson ↔ Fatoumata Diallo,Sara Ahmed,Ava Thompson ↔ Fatoumata Diallo,95,"{
  ""University"": 70,
  ""Degree"": 100,
  ""Learning Habits"": 70,
  ""Struggling Concepts"": 100,
  ""Career Goals"": 70,
  ""Meet-up Distance"": 70
}","{
  ""University"": 70,
  ""Degree"": 100,
  ""Learning Habits"": 70,
  ""Struggling Concepts"": 100,
  ""Career Goals"": 70,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,Purdue University,"University of California, Los Angeles, University of California, Los Angeles",Biology,"Biology, Biology","Lab work, field research","Lab work, field research, Lab work, field research",Ecosystem dynamics,"Ecosystem dynamics, Ecosystem dynamics",Ecologist,"Ecologist, Ecologist",10 miles,"10 miles, 10 miles",In Person,"In Person, In Person",,University mismatch (-5),,,3,
Sibel Yilmaz ↔ Jacob Green ↔ Pedro Alvarez,Sibel Yilmaz,Jacob Green ↔ Pedro Alvarez,100,"{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,University of Michigan – Ann Arbor,"Cornell University, University of Michigan – Ann Arbor",Engineering,"Engineering, Engineering","Hands-on projects, group work","Hands-on projects, group work, Hands-on projects, group work",Thermodynamics,"Thermodynamics, Thermodynamics",Mechanical engineer,"Mechanical engineer, Mechanical engineer",9 miles,"9 miles, 10 miles",In Person,"In Person, In Person",,,,,1,
Sibel Yilmaz ↔ Ahmed Hassan ↔ Aya Nakamura,Sibel Yilmaz,Ahmed Hassan ↔ Aya Nakamura,100,"{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,University of Michigan – Ann Arbor,"Purdue University, University of Michigan – Ann Arbor",Engineering,"Engineering, Engineering","Hands-on projects, group work","Hands-on projects, group work, Hands-on projects, group work",Thermodynamics,"Thermodynamics, Thermodynamics",Mechanical engineer,"Mechanical engineer, Mechanical engineer",9 miles,"9 miles, 10 miles",In Person,"In Person, In Person",,,,,2,
Sibel Yilmaz ↔ Aya Nakamura ↔ Liam O'Connor,Sibel Yilmaz,Aya Nakamura ↔ Liam O'Connor,100,"{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,University of Michigan – Ann Arbor,"University of Michigan – Ann Arbor, Georgia Institute of Technology",Engineering,"Engineering, Engineering","Hands-on projects, group work","Hands-on projects, group work, Hands-on projects, group work",Thermodynamics,"Thermodynamics, Thermodynamics",Mechanical engineer,"Mechanical engineer, Mechanical engineer",9 miles,"10 miles, 9 miles",In Person,"In Person, In Person",,,,,3,
Sienna Murphy ↔ Jin Park ↔ Nia Williams,Sienna Murphy,Jin Park ↔ Nia Williams,100,"{
  ""University"": 90,
  ""Degree"": 90,
  ""Learning Habits"": 90,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 90
}","{
  ""University"": 90,
  ""Degree"": 90,
  ""Learning Habits"": 90,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 90
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,Stanford University,"Georgia Institute of Technology, Stanford University",Biology,"Biology, Biology","Group study, flashcards","Group study, flashcards, Group study, flashcards",Genetics,"Genetics, Genetics",Research scientist,"Research scientist, Research scientist",8 miles,"8 miles, 8 miles",In Person,"In Person, In Person",,,,,1,
Sienna Murphy ↔ Amina Yusuf ↔ Nia Williams,Sienna Murphy,Amina Yusuf ↔ Nia Williams,100,"{
  ""University"": 90,
  ""Degree"": 90,
  ""Learning Habits"": 90,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 90
}","{
  ""University"": 90,
  ""Degree"": 90,
  ""Learning Habits"": 90,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 90
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,Stanford University,"Massachusetts Institute of Technology (MIT), Stanford University",Biology,"Biology, Biology","Group study, flashcards","Group study, flashcards, Group study, flashcards",Genetics,"Genetics, Genetics",Research scientist,"Research scientist, Research scientist",8 miles,"8 miles, 8 miles",In Person,"In Person, In Person",,,,,2,
Sienna Murphy ↔ Andres Gomez ↔ Nia Williams,Sienna Murphy,Andres Gomez ↔ Nia Williams,100,"{
  ""University"": 90,
  ""Degree"": 90,
  ""Learning Habits"": 90,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 90
}","{
  ""University"": 90,
  ""Degree"": 90,
  ""Learning Habits"": 90,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 90
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,Stanford University,"California Institute of Technology (Caltech), Stanford University",Biology,"Biology, Biology","Group study, flashcards","Group study, flashcards, Group study, flashcards",Genetics,"Genetics, Genetics",Research scientist,"Research scientist, Research scientist",8 miles,"8 miles, 8 miles",In Person,"In Person, In Person",,,,,3,
Sofia Garcia ↔ Emily Brown ↔ Samuel Mensah,Sofia Garcia,Emily Brown ↔ Samuel Mensah,100,"{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,Florida International University,"Florida International University, Carnegie Mellon University",Engineering,"Engineering, Engineering","Hands-on projects, group work","Hands-on projects, group work, Hands-on projects, group work",Thermodynamics,"Thermodynamics, Thermodynamics",Mechanical engineer,"Mechanical engineer, Mechanical engineer",9 miles,"10 miles, 9 miles",In Person,"In Person, In Person",,,,,1,
Sofia Garcia ↔ Helena Costa ↔ Mateo Silva,Sofia Garcia,Helena Costa ↔ Mateo Silva,100,"{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,Florida International University,"Florida International University, Cornell University",Engineering,"Engineering, Engineering","Hands-on projects, group work","Hands-on projects, group work, Hands-on projects, group work",Thermodynamics,"Thermodynamics, Thermodynamics",Mechanical engineer,"Mechanical engineer, Mechanical engineer",9 miles,"9 miles, 9 miles",In Person,"In Person, In Person",,,,,2,
Sofia Garcia ↔ Helena Costa ↔ Samantha Evans,Sofia Garcia,Helena Costa ↔ Samantha Evans,100,"{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,Florida International University,"Florida International University, Purdue University",Engineering,"Engineering, Engineering","Hands-on projects, group work","Hands-on projects, group work, Hands-on projects, group work",Thermodynamics,"Thermodynamics, Thermodynamics",Mechanical engineer,"Mechanical engineer, Mechanical engineer",9 miles,"9 miles, 10 miles",In Person,"In Person, In Person",,,,,3,
Sofia Petrova ↔ Emily Brown ↔ Hana Kimura,Sofia Petrova,Emily Brown ↔ Hana Kimura,100,"{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,University of Illinois Urbana–Champaign,"Florida International University, University of Illinois Urbana–Champaign",Engineering,"Engineering, Engineering","Hands-on projects, group work","Hands-on projects, group work, Hands-on projects, group work",Thermodynamics,"Thermodynamics, Thermodynamics",Mechanical engineer,"Mechanical engineer, Mechanical engineer",10 miles,"10 miles, 10 miles",In Person,"In Person, In Person",,,,,1,
Sofia Petrova ↔ Anna Müller ↔ Victoria Smith,Sofia Petrova,Anna Müller ↔ Victoria Smith,100,"{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,University of Illinois Urbana–Champaign,"Cornell University, University of Illinois Urbana–Champaign",Engineering,"Engineering, Engineering","Hands-on projects, group work","Hands-on projects, group work, Hands-on projects, group work",Thermodynamics,"Thermodynamics, Thermodynamics",Mechanical engineer,"Mechanical engineer, Mechanical engineer",10 miles,"10 miles, 9 miles",In Person,"In Person, In Person",,,,,2,
Sofia Petrova ↔ Alexei Ivanov ↔ Hana Kimura,Sofia Petrova,Alexei Ivanov ↔ Hana Kimura,100,"{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 90,
  ""Degree"": 100,
  ""Learning Habits"": 100,
  ""Struggling Concepts"": 90,
  ""Career Goals"": 90,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,University of Illinois Urbana–Champaign,"University of California, Los Angeles, University of Illinois Urbana–Champaign",Engineering,"Engineering, Engineering","Hands-on projects, group work","Hands-on projects, group work, Hands-on projects, group work",Thermodynamics,"Thermodynamics, Thermodynamics",Mechanical engineer,"Mechanical engineer, Mechanical engineer",10 miles,"9 miles, 10 miles",In Person,"In Person, In Person",,,,,3,
Sophie Dubois ↔ Aisha Abdi ↔ Ava Thompson,Sophie Dubois,Aisha Abdi ↔ Ava Thompson,100,"{
  ""University"": 70,
  ""Degree"": 100,
  ""Learning Habits"": 70,
  ""Struggling Concepts"": 100,
  ""Career Goals"": 70,
  ""Meet-up Distance"": 70
}","{
  ""University"": 70,
  ""Degree"": 100,
  ""Learning Habits"": 70,
  ""Struggling Concepts"": 100,
  ""Career Goals"": 70,
  ""Meet-up Distance"": 70
}","{
  ""University"": 0,
  ""Degree"": 0,
  ""Learning Habits"": 0,
  ""Struggling Concepts"": 0,
  ""Career Goals"": 0,
  ""Meet-up Distance"": 0
}",,Stanford University,"Stanford University, University of California, Los Angeles",Biology,"Biology, Biology","Lab work, field research","Lab work, field research, Lab work, field research",Ecosystem dynamics,"Ecosystem dynamics, Ecosystem dynamics",Ecologist,"Ecologist, Ecologist",10 miles,"10 miles, 10 miles",In Person,"In Person, In Person",,,,,1,
